Order ID,Order Date,Customer ID,Category,Product,Quantity,Unit Price,Discount,Sales,Profit,Region,Payment Mode,Customer Segment,Profit Margin %
ORD1824,2025-06-27,CUST1104,Electronics,Headphones,1,23706.74,0.0,23706.74,2088.64,North,Wallet,Home Office,0.0881032145288639
ORD1853,2025-06-28,CUST1030,Home & Kitchen,Cookware Set,5,2181.31,0.05,10361.22,1133.41,East,Wallet,Corporate,0.109389627862356
ORD1144,2025-06-28,CUST1084,Home & Kitchen,Bedsheet,5,2515.19,0.15,10689.55,1806.44,East,Credit Card,Home Office,0.1689912110425602
ORD1978,2025-06-28,CUST1178,Home & Kitchen,Mixer,5,2118.85,0.05,10064.53,1628.78,South,Debit Card,Corporate,0.1618336872163926
ORD1505,2025-06-29,CUST1020,Home & Kitchen,Bedsheet,4,2627.94,0.0,10511.76,1289.13,South,Credit Card,Corporate,0.1226369323500536
ORD1539,2025-06-29,CUST1030,Electronics,Headphones,3,24923.21,0.05,71031.16,8102.59,West,Credit Card,Corporate,0.1140709232398851
ORD1446,2025-06-30,CUST1141,Fashion,T-Shirt,3,2153.07,0.1,5813.3,933.03,South,Wallet,Consumer,0.1604992001100923
ORD1598,2025-06-30,CUST1193,Home & Kitchen,Mixer,1,1647.58,0.05,1565.2,179.23,West,COD,Corporate,0.1145093278814208
ORD1310,2025-07-01,CUST1095,Home & Kitchen,Cookware Set,1,4758.04,0.0,4758.04,790.07,East,UPI,Home Office,0.1660494657463997
ORD1013,2025-07-01,CUST1152,Sports,Cricket Bat,4,2433.55,0.05,9247.47,1546.27,South,Credit Card,Home Office,0.167210058534929
ORD1397,2025-07-01,CUST1233,Beauty,Face Wash,1,751.65,0.1,676.48,133.57,East,Wallet,Consumer,0.1974485572374645
ORD1350,2025-07-01,CUST1158,Electronics,Headphones,3,18415.32,0.05,52483.65,5052.49,West,COD,Consumer,0.0962678853319081
ORD1464,2025-07-01,CUST1001,Fashion,Sneakers,5,3061.43,0.1,13776.43,2542.16,East,Debit Card,Home Office,0.1845296640711708
ORD1078,2025-07-02,CUST1027,Fashion,Sneakers,3,1954.5,0.15,4983.97,906.04,East,Credit Card,Consumer,0.1817908213733228
ORD1687,2025-07-02,CUST1210,Fashion,Sneakers,2,1290.44,0.05,2451.84,351.29,West,COD,Home Office,0.1432760702166536
ORD1031,2025-07-02,CUST1188,Sports,Running Shoes,1,3212.64,0.0,3212.64,556.32,East,Debit Card,Consumer,0.1731659943224264
ORD1242,2025-07-02,CUST1232,Home & Kitchen,Bedsheet,4,3468.48,0.1,12486.52,1382.88,East,Wallet,Home Office,0.1107498326194968
ORD1321,2025-07-02,CUST1245,Sports,Running Shoes,3,2760.32,0.0,8280.95,1732.2,East,Debit Card,Consumer,0.209178898556325
ORD2132,2025-07-02,CUST1099,Home & Kitchen,Table Lamp,3,3739.58,0.15,9535.92,1227.74,West,Wallet,Corporate,0.1287489827934798
ORD2126,2025-07-03,CUST1091,Fashion,T-Shirt,4,2074.45,0.15,7053.12,1434.12,East,COD,Consumer,0.2033312916836804
ORD1045,2025-07-03,CUST1146,Home & Kitchen,Bedsheet,5,3940.36,0.0,19701.81,4210.72,North,UPI,Corporate,0.2137224955473634
ORD1719,2025-07-04,CUST1028,Fashion,Sneakers,2,1538.14,0.15,2614.84,497.98,North,COD,Home Office,0.1904437747625093
ORD1284,2025-07-04,CUST1079,Sports,Cricket Bat,5,3643.73,0.1,16396.8,3148.66,East,Debit Card,Home Office,0.1920289324746291
ORD1723,2025-07-04,CUST1095,Fashion,T-Shirt,5,3274.35,0.0,16371.77,2931.77,North,Wallet,Consumer,0.1790747121416926
ORD2167,2025-07-04,CUST1101,Electronics,Smartphone,3,25253.99,0.0,75761.96,4909.15,West,UPI,Corporate,0.0647970300662759
ORD1815,2025-07-05,CUST1084,Fashion,Jeans,2,2284.22,0.0,4568.44,913.19,North,COD,Consumer,0.1998909912355202
ORD1138,2025-07-05,CUST1105,Beauty,Perfume,2,1394.13,0.05,2648.86,544.32,West,Debit Card,Corporate,0.2054921739918304
ORD2013,2025-07-05,CUST1114,Fashion,Jeans,4,3033.83,0.05,11528.54,1192.97,West,UPI,Home Office,0.1034797120884344
ORD1536,2025-07-06,CUST1161,Sports,Football,4,2942.11,0.0,11768.44,2082.08,South,COD,Consumer,0.1769206453871541
ORD2020,2025-07-06,CUST1044,Beauty,Perfume,2,1774.66,0.05,3371.85,855.38,West,UPI,Corporate,0.2536826964426057
ORD1583,2025-07-06,CUST1135,Electronics,Smartwatch,5,11154.02,0.1,50193.11,5270.55,South,Credit Card,Consumer,0.1050054479588931
ORD1520,2025-07-06,CUST1217,Sports,Cricket Bat,5,2450.03,0.05,11637.65,1844.37,South,Debit Card,Corporate,0.1584830270716166
ORD2023,2025-07-06,CUST1168,Electronics,Laptop,3,12997.0,0.1,35091.9,3642.31,North,Wallet,Consumer,0.1037934680082868
ORD2061,2025-07-06,CUST1114,Sports,Running Shoes,5,2627.58,0.05,12480.98,1966.79,West,Wallet,Corporate,0.1575829782597199
ORD1197,2025-07-07,CUST1180,Electronics,Laptop,3,9423.15,0.1,25442.5,4588.67,South,COD,Corporate,0.1803545249091087
ORD2149,2025-07-07,CUST1159,Electronics,Laptop,5,14423.99,0.05,68513.96,8693.94,North,COD,Consumer,0.1268929718848538
ORD1511,2025-07-07,CUST1160,Sports,Yoga Mat,4,4214.03,0.1,15170.52,1903.67,East,COD,Corporate,0.1254848218782217
ORD1801,2025-07-08,CUST1198,Home & Kitchen,Table Lamp,5,4956.77,0.15,21066.29,4305.42,North,UPI,Home Office,0.2043748567023429
ORD1813,2025-07-08,CUST1119,Beauty,Face Wash,2,1796.71,0.05,3413.74,772.09,North,Credit Card,Home Office,0.2261712959979377
ORD1483,2025-07-08,CUST1019,Beauty,Moisturizer,3,1317.51,0.0,3952.52,1012.57,South,Credit Card,Consumer,0.2561833969214577
ORD1081,2025-07-08,CUST1127,Beauty,Moisturizer,4,1572.25,0.15,5345.64,1309.7,West,COD,Home Office,0.2450034046437844
ORD1128,2025-07-08,CUST1133,Beauty,Shampoo,3,1248.27,0.05,3557.57,792.09,South,Credit Card,Consumer,0.2226491678308508
ORD1363,2025-07-08,CUST1139,Electronics,Laptop,5,14015.43,0.1,63069.43,11368.85,North,Credit Card,Corporate,0.1802592793370734
ORD1558,2025-07-09,CUST1222,Fashion,Jacket,1,1413.51,0.0,1413.51,237.03,North,UPI,Home Office,0.1676889445423095
ORD1216,2025-07-09,CUST1023,Fashion,Jacket,4,1946.47,0.1,7007.28,686.35,West,Credit Card,Consumer,0.0979481339407016
ORD2097,2025-07-09,CUST1189,Electronics,Smartphone,2,22564.45,0.15,38359.57,7029.57,North,Credit Card,Corporate,0.1832546610923949
ORD1665,2025-07-09,CUST1164,Fashion,T-Shirt,4,1393.26,0.0,5573.04,1089.24,West,COD,Home Office,0.1954480857844192
ORD1571,2025-07-09,CUST1075,Beauty,Perfume,5,1127.18,0.1,5072.32,1172.42,South,COD,Home Office,0.2311407797615292
ORD1584,2025-07-09,CUST1090,Beauty,Shampoo,1,1119.61,0.0,1119.61,249.24,East,Credit Card,Consumer,0.2226132313930744
ORD2084,2025-07-10,CUST1222,Home & Kitchen,Mixer,3,3977.07,0.2,9544.96,2117.27,East,COD,Consumer,0.2218207305216575
ORD1185,2025-07-10,CUST1002,Home & Kitchen,Cookware Set,5,5178.12,0.15,22006.99,3572.66,North,Wallet,Home Office,0.1623420558649774
ORD1182,2025-07-10,CUST1035,Home & Kitchen,Table Lamp,3,2300.63,0.05,6556.78,736.87,North,Debit Card,Home Office,0.1123829074637245
ORD1048,2025-07-10,CUST1200,Home & Kitchen,Bedsheet,5,3469.79,0.1,15614.05,2019.07,West,Wallet,Consumer,0.1293111012197348
ORD2101,2025-07-10,CUST1159,Beauty,Shampoo,3,1059.21,0.1,2859.88,732.87,East,UPI,Consumer,0.2562590038742884
ORD1444,2025-07-10,CUST1206,Fashion,Jacket,4,1371.4,0.0,5485.58,979.93,South,Debit Card,Home Office,0.1786374458124756
ORD1753,2025-07-11,CUST1238,Beauty,Shampoo,1,711.66,0.0,711.66,171.76,East,Credit Card,Corporate,0.2413512070370682
ORD2063,2025-07-11,CUST1167,Fashion,Jacket,1,1317.49,0.05,1251.61,165.53,South,Wallet,Home Office,0.1322536572894112
ORD1683,2025-07-11,CUST1010,Sports,Yoga Mat,1,1960.36,0.15,1666.31,213.84,North,Debit Card,Corporate,0.1283314629330676
ORD1231,2025-07-11,CUST1103,Home & Kitchen,Cookware Set,5,4984.96,0.0,24924.82,4096.58,West,COD,Home Office,0.164357455740904
ORD1768,2025-07-12,CUST1010,Fashion,Jacket,2,2702.94,0.1,4865.29,558.79,North,Wallet,Consumer,0.1148523520694552
ORD1251,2025-07-12,CUST1027,Home & Kitchen,Cookware Set,1,4849.51,0.05,4607.03,362.48,North,COD,Home Office,0.0786797568064458
ORD1248,2025-07-12,CUST1215,Sports,Cricket Bat,4,4133.44,0.0,16533.74,3183.73,East,COD,Home Office,0.1925595781716659
ORD1918,2025-07-12,CUST1080,Fashion,Jacket,5,2145.92,0.15,9120.15,2211.45,East,Wallet,Home Office,0.2424795644808473
ORD1067,2025-07-12,CUST1213,Home & Kitchen,Bedsheet,2,4411.32,0.15,7499.24,1277.32,South,Debit Card,Home Office,0.1703265930947669
ORD1873,2025-07-13,CUST1156,Electronics,Smartphone,5,21768.56,0.1,97958.52,12817.16,South,COD,Home Office,0.1308427281261497
ORD1270,2025-07-13,CUST1006,Fashion,Jacket,1,2236.62,0.05,2124.79,322.5,East,COD,Consumer,0.1517797052885226
ORD1133,2025-07-13,CUST1220,Fashion,Jacket,3,995.59,0.2,2389.41,408.7,East,UPI,Corporate,0.1710464089461415
ORD1161,2025-07-13,CUST1065,Home & Kitchen,Mixer,1,3446.84,0.05,3274.5,376.81,East,COD,Consumer,0.1150740571079554
ORD1946,2025-07-13,CUST1225,Beauty,Face Wash,3,1045.18,0.1,2821.98,421.02,West,Credit Card,Corporate,0.1491931197244488
ORD1077,2025-07-13,CUST1031,Fashion,Jeans,4,2211.6,0.15,7519.42,1155.18,West,Wallet,Corporate,0.1536262105321953
ORD1998,2025-07-14,CUST1242,Home & Kitchen,Table Lamp,2,4840.86,0.1,8713.55,1709.31,West,UPI,Corporate,0.1961668894996872
ORD1865,2025-07-14,CUST1171,Fashion,Sneakers,5,1088.57,0.15,4626.44,702.49,West,Debit Card,Home Office,0.1518424533766784
ORD1537,2025-07-14,CUST1169,Sports,Running Shoes,2,2622.56,0.1,4720.61,795.88,West,Wallet,Home Office,0.1685968550674595
ORD1127,2025-07-15,CUST1019,Beauty,Shampoo,3,863.13,0.0,2589.39,491.09,North,Wallet,Consumer,0.1896547063207937
ORD1186,2025-07-15,CUST1142,Electronics,Headphones,5,15965.22,0.05,75834.79,12290.61,West,UPI,Home Office,0.1620708648365743
ORD1484,2025-07-15,CUST1008,Sports,Yoga Mat,4,3772.77,0.0,15091.07,2944.58,North,COD,Home Office,0.1951206905805884
ORD1473,2025-07-15,CUST1019,Sports,Football,5,2844.1,0.1,12798.47,2183.98,East,Wallet,Home Office,0.1706438347708749
ORD1298,2025-07-16,CUST1016,Fashion,Jacket,5,1882.69,0.05,8942.76,1663.85,South,UPI,Consumer,0.1860555354275413
ORD1157,2025-07-16,CUST1163,Fashion,Sneakers,4,1880.33,0.0,7521.31,1210.85,South,COD,Home Office,0.1609892425654573
ORD1383,2025-07-16,CUST1118,Fashion,Sneakers,1,1216.43,0.1,1094.79,225.91,North,Debit Card,Consumer,0.2063500762703349
ORD1156,2025-07-16,CUST1024,Sports,Yoga Mat,1,2475.0,0.1,2227.5,383.49,West,Credit Card,Home Office,0.1721616161616161
ORD1707,2025-07-17,CUST1199,Electronics,Laptop,1,16156.34,0.05,15348.52,2498.64,West,COD,Home Office,0.162793546218137
ORD1785,2025-07-17,CUST1140,Fashion,Jacket,1,2920.74,0.05,2774.7,489.25,North,COD,Consumer,0.1763253685083072
ORD1059,2025-07-17,CUST1014,Beauty,Perfume,4,1663.49,0.0,6653.97,1119.07,East,UPI,Consumer,0.1681808003342365
ORD2053,2025-07-17,CUST1214,Beauty,Moisturizer,1,1105.18,0.1,994.66,214.34,West,Wallet,Home Office,0.215490720447188
ORD1471,2025-07-17,CUST1244,Beauty,Perfume,5,975.63,0.05,4634.25,1099.25,North,Wallet,Consumer,0.2372012731294168
ORD1889,2025-07-18,CUST1115,Electronics,Smartwatch,2,26754.22,0.15,45482.17,7608.47,South,Debit Card,Corporate,0.1672846744119728
ORD1385,2025-07-18,CUST1141,Beauty,Perfume,5,1826.34,0.0,9131.71,1690.74,North,Debit Card,Consumer,0.1851504263714025
ORD1617,2025-07-19,CUST1143,Sports,Cricket Bat,2,2719.2,0.0,5438.41,981.77,North,Wallet,Home Office,0.1805251902670082
ORD2005,2025-07-19,CUST1032,Electronics,Laptop,2,25788.84,0.15,43841.03,4065.87,West,UPI,Consumer,0.0927412061258597
ORD1250,2025-07-19,CUST1127,Fashion,Sneakers,1,2530.74,0.05,2404.2,557.15,East,Wallet,Corporate,0.2317402878296315
ORD1614,2025-07-20,CUST1129,Electronics,Laptop,4,12364.07,0.15,42037.84,5230.08,South,Wallet,Home Office,0.1244136235353672
ORD1819,2025-07-20,CUST1002,Fashion,T-Shirt,3,999.55,0.15,2548.85,371.42,North,Debit Card,Home Office,0.1457206191027326
ORD1921,2025-07-20,CUST1013,Home & Kitchen,Bedsheet,2,2577.99,0.15,4382.59,587.77,North,Wallet,Home Office,0.1341147586244663
ORD1534,2025-07-20,CUST1114,Home & Kitchen,Cookware Set,5,1912.79,0.1,8607.56,859.05,North,Wallet,Consumer,0.0998018021367263
ORD1398,2025-07-20,CUST1119,Fashion,Jacket,1,2575.38,0.0,2575.38,541.96,East,COD,Consumer,0.210438847859345
ORD1462,2025-07-21,CUST1207,Home & Kitchen,Cookware Set,5,5074.85,0.15,21568.1,3857.95,South,Credit Card,Corporate,0.1788729651661481
ORD1689,2025-07-21,CUST1083,Home & Kitchen,Bedsheet,2,4169.48,0.0,8338.96,965.87,North,UPI,Home Office,0.1158261941537074
ORD1332,2025-07-21,CUST1205,Home & Kitchen,Table Lamp,4,3494.61,0.0,13978.44,1872.65,North,COD,Home Office,0.1339670235019072
ORD1082,2025-07-21,CUST1243,Home & Kitchen,Bedsheet,3,5365.63,0.05,15292.03,3268.6,East,Wallet,Home Office,0.2137453300837102
ORD2082,2025-07-22,CUST1193,Home & Kitchen,Cookware Set,3,2820.33,0.05,8037.95,1217.56,North,Credit Card,Consumer,0.1514764336677884
ORD1342,2025-07-23,CUST1207,Electronics,Headphones,3,18895.06,0.1,51016.65,6247.83,West,Wallet,Home Office,0.122466488881571
ORD1781,2025-07-23,CUST1137,Beauty,Perfume,2,744.56,0.0,1489.12,234.74,North,COD,Corporate,0.1576367250456645
ORD1093,2025-07-24,CUST1155,Fashion,T-Shirt,2,2271.49,0.1,4088.69,848.28,West,COD,Consumer,0.2074698742139903
ORD1549,2025-07-24,CUST1036,Sports,Football,4,3511.91,0.1,12642.87,1842.55,West,Debit Card,Consumer,0.145738269870686
ORD2021,2025-07-24,CUST1141,Fashion,Jeans,5,3344.43,0.2,13377.72,1899.89,West,Debit Card,Corporate,0.1420189688526894
ORD1681,2025-07-24,CUST1162,Beauty,Perfume,2,1271.67,0.1,2289.01,522.38,South,Debit Card,Consumer,0.2282121965391151
ORD1307,2025-07-24,CUST1099,Beauty,Perfume,3,1725.52,0.2,4141.24,797.32,East,Credit Card,Consumer,0.1925317054795182
ORD1522,2025-07-24,CUST1208,Fashion,Jeans,4,1326.02,0.15,4508.47,784.76,East,COD,Corporate,0.1740634849516576
ORD1162,2025-07-24,CUST1068,Sports,Football,4,2867.51,0.05,10896.53,2178.37,South,COD,Home Office,0.1999141010945686
ORD2183,2025-07-25,CUST1045,Home & Kitchen,Mixer,2,2248.9,0.0,4497.81,649.32,South,COD,Home Office,0.1443635902806032
ORD1772,2025-07-25,CUST1182,Beauty,Perfume,2,1470.95,0.15,2500.61,583.93,South,Credit Card,Home Office,0.2335150223345503
ORD1217,2025-07-25,CUST1034,Electronics,Smartphone,3,25163.93,0.1,67942.6,7097.61,South,Wallet,Consumer,0.1044647982267384
ORD1966,2025-07-25,CUST1081,Electronics,Smartwatch,5,20552.41,0.15,87347.74,6204.29,North,Credit Card,Home Office,0.0710297713484058
ORD1607,2025-07-25,CUST1126,Electronics,Smartphone,4,8835.78,0.1,31808.81,5233.06,West,Credit Card,Consumer,0.1645160570294833
ORD1277,2025-07-25,CUST1127,Home & Kitchen,Cookware Set,2,2273.09,0.1,4091.56,655.92,East,Credit Card,Corporate,0.1603104928193647
ORD2032,2025-07-26,CUST1236,Fashion,Jeans,4,1606.4,0.05,6104.32,1076.93,South,Credit Card,Consumer,0.176420960893269
ORD2166,2025-07-26,CUST1026,Sports,Cricket Bat,5,4242.98,0.1,19093.42,3266.87,North,UPI,Home Office,0.1710992582785064
ORD1949,2025-07-26,CUST1085,Home & Kitchen,Bedsheet,1,4313.8,0.0,4313.8,715.85,North,COD,Consumer,0.1659441791459965
ORD2175,2025-07-26,CUST1099,Fashion,T-Shirt,4,1411.53,0.1,5081.5,798.68,West,UPI,Corporate,0.1571740627767391
ORD1367,2025-07-26,CUST1007,Home & Kitchen,Bedsheet,3,5113.57,0.0,15340.72,1704.02,East,UPI,Corporate,0.1110782284012745
ORD1172,2025-07-27,CUST1165,Home & Kitchen,Table Lamp,2,3709.44,0.05,7047.93,1248.24,South,UPI,Corporate,0.1771073208729371
ORD1634,2025-07-27,CUST1178,Beauty,Face Wash,3,1390.19,0.05,3962.05,860.03,North,UPI,Corporate,0.2170669224265216
ORD1914,2025-07-27,CUST1088,Beauty,Shampoo,1,838.89,0.1,755.01,153.15,South,Wallet,Consumer,0.2028449954305241
ORD1891,2025-07-28,CUST1086,Home & Kitchen,Bedsheet,3,3973.57,0.2,9536.57,1901.5,North,Debit Card,Home Office,0.1993903468437813
ORD1820,2025-07-28,CUST1164,Fashion,T-Shirt,5,2448.01,0.05,11628.03,1562.54,West,UPI,Home Office,0.1343770182911464
ORD1062,2025-07-28,CUST1237,Beauty,Moisturizer,2,937.77,0.1,1687.99,434.41,North,Credit Card,Corporate,0.2573534203401679
ORD1417,2025-07-28,CUST1149,Home & Kitchen,Table Lamp,5,4566.09,0.05,21688.94,3448.05,North,UPI,Corporate,0.1589773405247098
ORD1020,2025-07-28,CUST1067,Sports,Cricket Bat,5,2281.23,0.1,10265.55,1525.22,South,Credit Card,Consumer,0.1485765497221289
ORD1402,2025-07-28,CUST1036,Home & Kitchen,Mixer,3,2602.69,0.15,6636.87,700.73,South,COD,Corporate,0.1055813960496439
ORD1109,2025-07-29,CUST1181,Fashion,T-Shirt,5,2287.6,0.1,10294.22,1798.54,West,UPI,Corporate,0.1747135771335759
ORD1488,2025-07-30,CUST1153,Fashion,T-Shirt,5,1706.94,0.05,8107.95,1304.2,South,COD,Home Office,0.1608544699954982
ORD2024,2025-07-30,CUST1133,Electronics,Smartphone,1,19040.41,0.1,17136.37,2702.23,North,COD,Corporate,0.1576897557650774
ORD1755,2025-07-31,CUST1131,Beauty,Moisturizer,1,1535.85,0.05,1459.06,408.54,East,Credit Card,Home Office,0.2800021931928776
ORD1016,2025-07-31,CUST1215,Fashion,Jacket,3,2825.62,0.1,7629.17,1435.38,North,Credit Card,Corporate,0.1881436643828883
ORD2080,2025-07-31,CUST1049,Fashion,Jacket,5,3275.06,0.05,15556.56,3289.22,East,COD,Home Office,0.2114362044050869
ORD1413,2025-07-31,CUST1171,Electronics,Headphones,2,11796.5,0.15,20054.06,2704.67,East,Credit Card,Corporate,0.1348689492302306
ORD2099,2025-08-01,CUST1216,Sports,Yoga Mat,5,1859.39,0.1,8367.27,1629.93,West,Debit Card,Corporate,0.1947983033892775
ORD1295,2025-08-02,CUST1185,Sports,Cricket Bat,5,2229.33,0.05,10589.32,1400.8,West,Debit Card,Consumer,0.1322842259937371
ORD1326,2025-08-02,CUST1181,Home & Kitchen,Table Lamp,4,4044.96,0.1,14561.84,1742.94,East,COD,Consumer,0.1196922916334748
ORD1648,2025-08-02,CUST1139,Beauty,Face Wash,2,832.91,0.1,1499.24,339.23,South,Wallet,Corporate,0.2262679757743923
ORD1756,2025-08-02,CUST1004,Electronics,Headphones,5,9482.8,0.0,47414.02,5876.84,South,UPI,Home Office,0.1239473050376239
ORD1305,2025-08-03,CUST1155,Electronics,Headphones,4,14022.68,0.0,56090.71,4185.72,South,UPI,Home Office,0.0746241222476948
ORD1569,2025-08-03,CUST1011,Sports,Football,4,2354.52,0.1,8476.28,1432.38,North,Wallet,Home Office,0.1689868668802824
ORD1526,2025-08-05,CUST1237,Electronics,Smartphone,1,10198.85,0.05,9688.91,1450.43,West,Debit Card,Consumer,0.1497000178554657
ORD1394,2025-08-05,CUST1136,Electronics,Headphones,5,14445.01,0.05,68613.78,5542.11,North,Wallet,Consumer,0.0807725503535878
ORD1032,2025-08-06,CUST1202,Sports,Cricket Bat,4,2699.54,0.1,9718.33,1759.47,West,COD,Consumer,0.1810465378310882
ORD1671,2025-08-07,CUST1224,Electronics,Smartwatch,2,11250.53,0.2,18000.85,3005.81,West,Debit Card,Corporate,0.1669815592041487
ORD1647,2025-08-07,CUST1133,Sports,Cricket Bat,2,2622.98,0.1,4721.37,886.13,North,Credit Card,Corporate,0.1876849304333276
ORD1292,2025-08-07,CUST1017,Electronics,Laptop,1,18242.41,0.05,17330.29,2696.63,West,Credit Card,Consumer,0.1556021278351372
ORD1201,2025-08-07,CUST1057,Home & Kitchen,Mixer,4,2339.55,0.1,8422.37,597.02,North,Wallet,Home Office,0.0708850359221929
ORD2176,2025-08-07,CUST1150,Electronics,Smartwatch,1,24125.16,0.1,21712.64,2378.99,West,UPI,Home Office,0.109567054029358
ORD1065,2025-08-08,CUST1024,Sports,Yoga Mat,2,2548.67,0.05,4842.48,1010.67,North,Debit Card,Corporate,0.2087091738117658
ORD2009,2025-08-08,CUST1231,Electronics,Smartphone,5,16799.77,0.05,79798.9,9611.11,East,Wallet,Consumer,0.1204416351603844
ORD1663,2025-08-08,CUST1086,Electronics,Laptop,4,26304.06,0.0,105216.24,14030.52,North,Wallet,Consumer,0.1333493764840864
ORD1964,2025-08-08,CUST1129,Beauty,Moisturizer,3,1666.5,0.1,4499.56,1082.72,East,COD,Consumer,0.2406279725128679
ORD1565,2025-08-09,CUST1004,Sports,Cricket Bat,5,1721.49,0.0,8607.43,1572.08,South,Wallet,Home Office,0.1826422056293225
ORD1442,2025-08-09,CUST1102,Sports,Yoga Mat,5,3874.22,0.1,17433.98,2106.36,West,UPI,Home Office,0.120819227738015
ORD1389,2025-08-09,CUST1086,Electronics,Headphones,1,21643.2,0.1,19478.88,4618.12,East,COD,Corporate,0.2370834462761719
ORD2042,2025-08-09,CUST1066,Beauty,Shampoo,2,1488.76,0.1,2679.78,446.11,South,Wallet,Home Office,0.1664726208867892
ORD1958,2025-08-10,CUST1136,Sports,Running Shoes,4,1384.82,0.0,5539.29,1267.45,South,Debit Card,Corporate,0.2288109125898806
ORD1373,2025-08-10,CUST1226,Home & Kitchen,Bedsheet,1,2840.8,0.1,2556.72,477.11,North,UPI,Consumer,0.1866101880534434
ORD1280,2025-08-10,CUST1179,Sports,Cricket Bat,3,4317.85,0.05,12305.87,2209.52,East,UPI,Corporate,0.1795500846344061
ORD2007,2025-08-10,CUST1164,Electronics,Smartwatch,1,8272.55,0.2,6618.04,835.3,South,UPI,Home Office,0.1262156167082701
ORD1962,2025-08-10,CUST1092,Fashion,Jacket,5,2504.85,0.05,11898.04,1854.94,West,Wallet,Corporate,0.1559029890637449
ORD1547,2025-08-11,CUST1241,Sports,Running Shoes,3,2085.06,0.1,5629.65,653.11,West,Credit Card,Corporate,0.116012540744096
ORD1588,2025-08-12,CUST1149,Electronics,Headphones,2,15609.47,0.0,31218.93,4185.72,North,UPI,Consumer,0.1340763440643225
ORD1208,2025-08-12,CUST1228,Sports,Football,5,3697.67,0.05,17563.94,3722.65,West,COD,Consumer,0.2119484580339035
ORD1957,2025-08-13,CUST1220,Fashion,Jacket,1,2695.61,0.1,2426.05,501.85,West,UPI,Corporate,0.2068588858432431
ORD1748,2025-08-13,CUST1152,Beauty,Face Wash,5,1510.0,0.1,6795.01,1352.04,North,COD,Consumer,0.1989754246130616
ORD2010,2025-08-13,CUST1075,Sports,Cricket Bat,4,3427.41,0.05,13024.18,2635.15,West,UPI,Home Office,0.2023275169722777
ORD1799,2025-08-14,CUST1243,Electronics,Laptop,4,23600.14,0.15,80240.49,10929.0,West,COD,Home Office,0.1362030565865188
ORD1881,2025-08-14,CUST1094,Electronics,Laptop,1,20807.9,0.1,18727.11,3279.29,West,COD,Corporate,0.1751092400268915
ORD1794,2025-08-15,CUST1097,Fashion,Jeans,2,1103.27,0.1,1985.88,219.93,West,UPI,Home Office,0.1107468729228352
ORD1518,2025-08-15,CUST1101,Sports,Running Shoes,1,1671.17,0.0,1671.17,299.75,South,COD,Home Office,0.1793653548112998
ORD1111,2025-08-15,CUST1191,Sports,Football,4,2480.19,0.1,8928.69,1920.17,East,Debit Card,Consumer,0.2150561840538757
ORD1491,2025-08-16,CUST1149,Fashion,Sneakers,1,2809.72,0.05,2669.23,408.95,East,UPI,Corporate,0.1532089778700224
ORD2056,2025-08-16,CUST1091,Fashion,T-Shirt,4,2654.69,0.1,9556.87,1040.57,North,UPI,Consumer,0.1088818828758788
ORD1240,2025-08-16,CUST1174,Beauty,Face Wash,2,1430.67,0.1,2575.21,471.26,North,COD,Corporate,0.1829986680697884
ORD1732,2025-08-17,CUST1091,Electronics,Laptop,3,11436.16,0.05,32593.04,5369.27,West,UPI,Corporate,0.1647367045234197
ORD1372,2025-08-17,CUST1170,Home & Kitchen,Bedsheet,3,4541.02,0.2,10898.45,2165.77,South,COD,Consumer,0.1987227541531135
ORD1800,2025-08-17,CUST1015,Electronics,Smartphone,4,11196.96,0.15,38069.67,6656.22,North,COD,Home Office,0.1748431231476395
ORD2194,2025-08-17,CUST1143,Beauty,Shampoo,5,1383.07,0.15,5878.05,947.66,East,Wallet,Home Office,0.1612201325269434
ORD1668,2025-08-18,CUST1153,Sports,Football,2,2599.44,0.05,4938.94,673.31,East,Debit Card,Consumer,0.1363268231644847
ORD1149,2025-08-19,CUST1056,Fashion,Jacket,1,2903.59,0.05,2758.41,507.17,North,COD,Corporate,0.1838631675494216
ORD2135,2025-08-20,CUST1018,Electronics,Headphones,2,26888.61,0.0,53777.21,6831.9,North,UPI,Corporate,0.1270408040878282
ORD1095,2025-08-20,CUST1118,Home & Kitchen,Table Lamp,3,5404.6,0.1,14592.42,1966.49,South,UPI,Consumer,0.1347610608795525
ORD1615,2025-08-20,CUST1092,Home & Kitchen,Mixer,4,2849.05,0.0,11396.18,1654.43,West,Credit Card,Consumer,0.1451740846494176
ORD2148,2025-08-21,CUST1120,Electronics,Smartwatch,1,13254.27,0.05,12591.56,1327.59,North,UPI,Consumer,0.1054349103685325
ORD1459,2025-08-22,CUST1050,Sports,Yoga Mat,1,4311.87,0.1,3880.68,528.64,North,Wallet,Consumer,0.1362235484502716
ORD1399,2025-08-22,CUST1165,Beauty,Moisturizer,3,1524.29,0.0,4572.87,941.81,North,Debit Card,Corporate,0.205955996999696
ORD1789,2025-08-22,CUST1006,Electronics,Smartwatch,2,13036.85,0.05,24770.01,3398.13,South,Credit Card,Corporate,0.1371872679906064
ORD2111,2025-08-23,CUST1201,Home & Kitchen,Bedsheet,4,2019.76,0.15,6867.17,1151.96,East,UPI,Home Office,0.1677488688935908
